,time,reward_mean,reward_std
739,218149.1586215496,-0.683,0.596
740,218443.56844496727,-0.417,0.564
741,218738.20785164833,-0.848,0.551
742,219032.76810002327,-0.293,0.41
743,219327.01613879204,-0.392,0.512
744,219621.03935337067,-0.453,0.512
745,219918.3428287506,-0.578,0.668
746,220213.06150269508,0.01,0.071
747,220507.86436223984,-0.13,0.515
748,220801.56266260147,-0.517,0.735
749,221096.67163825035,-0.545,0.756
750,221391.71916484833,-0.037,0.601
751,221689.6931400299,-0.248,0.561
752,221984.14631152153,-0.638,0.582
753,222278.70402932167,-0.195,0.605
754,222572.1503417492,-0.205,0.606
755,222866.79916501045,-0.075,0.164
756,223160.67896580696,-0.288,0.681
757,223457.44067049026,-0.148,0.436
758,223751.67778253555,-1.002,1.496
759,224046.06707525253,-0.425,0.728
760,224340.93216395378,0.012,0.26
761,224635.3926229477,-0.517,0.634
762,224930.2379257679,-0.877,0.578
763,225227.43182897568,-0.547,0.607
764,225521.91449522972,0.06,0.177
765,225816.3116145134,-0.608,0.651
766,226111.04182314873,-0.398,0.39
767,226405.32566189766,-0.8,0.306
768,226700.19390821457,-0.575,0.655
769,226997.5146625042,-0.547,1.151
770,227292.2108387947,-1.012,0.143
771,227586.50978136063,-0.728,0.901
772,227880.70778274536,-0.33,0.421
773,228175.20762848854,-0.142,1.232
774,228469.92124724388,-0.203,0.307
775,228767.36646866798,-0.273,0.532
776,229062.27861166,-0.32,0.529
777,229357.47652626038,-0.285,0.358
778,229651.42455339432,-0.95,0.944
779,229946.48616552353,-0.395,0.695
780,230241.21533298492,-0.295,1.108
781,230538.6813466549,-0.453,0.649
782,230832.18972229958,-0.372,0.569
783,231126.06698060036,-0.27,0.623
784,231420.52412605286,-1.137,0.952
785,231714.35950040817,-1.075,1.129
786,232008.9034497738,-0.573,0.582
787,232305.90842437744,-0.455,0.678
788,232600.23589754105,-0.203,0.157
789,232894.24134373665,-1.065,1.506
790,233188.59662294388,-0.298,0.524
791,233483.1155898571,0.073,0.251
792,233777.67460489273,-0.302,0.648
793,234075.35189461708,-0.51,0.469
794,234370.47489094734,-0.892,0.808
795,234665.50900030136,-0.125,0.407
796,234960.51689100266,-0.3,0.457
797,235254.73494768143,-0.633,0.569
798,235549.6937816143,-0.182,0.435
799,235846.65181446075,-0.832,0.715
800,236141.2142868042,-1.18,1.165
801,236435.47229099274,-0.59,0.558
802,236730.04319238663,0.08,0.161
803,237025.52509760857,-0.13,0.278
804,237320.23909306526,-0.647,0.598
805,237617.18945240974,-0.075,0.323
806,237911.98378443718,-0.328,0.512
807,238206.48607969284,-0.278,0.564
808,238500.5685698986,-1.133,0.119
809,238794.39049124718,0.393,0.498
810,239088.72087597847,-0.242,0.463
811,239385.96149277687,-0.253,0.581
812,239680.51015758514,-0.348,0.545
813,239974.3015987873,-0.597,0.729
814,240268.27547597885,-0.253,0.562
815,240562.422519207,-0.085,0.457
816,240857.05414509773,-0.025,0.152
817,241154.3570175171,-0.477,0.841
818,241448.89759588242,-0.733,1.229
819,241743.21576356888,-0.713,0.615
820,242037.86696004868,-0.762,0.501
821,242332.56885933876,-0.043,0.097
822,242627.29036593437,-0.062,0.26
823,242923.95705914497,-1.06,1.025
824,243218.19607162476,-0.337,0.568
825,243512.7344634533,-0.225,0.151
826,243806.89511585236,-0.49,0.728
827,244101.18736457825,-1.015,0.159
828,244395.64992022514,-0.2,0.17
829,244692.53050875664,-0.59,0.913
830,244986.92380976677,-0.065,0.25
831,245281.59038114548,-1.002,0.255
832,245576.6368842125,-0.255,0.49
833,245871.17991256714,0.028,0.104
834,246165.09740018845,-0.98,0.546
835,246462.59861850739,-0.168,0.144
836,246757.4819266796,-0.355,0.473
837,247051.55378389359,-0.08,0.039
838,247345.87858343124,-0.38,0.628
839,247639.93305063248,-0.862,1.071
840,247933.581284523,-0.305,0.469
841,248231.51587462425,-0.448,0.682
842,248525.83399176598,-0.5,0.775
843,248820.50156593323,0.017,0.073
844,249114.86694216728,-0.57,0.532
845,249409.0725069046,-0.425,0.455
846,249704.69309544563,-0.32,0.502
847,250002.2929432392,-0.753,0.993
848,250297.36007237434,-0.213,0.581
849,250592.77824902534,-0.568,0.498
850,250887.35594129562,-0.482,0.596
851,251182.06217980385,-0.28,0.465
852,251476.54840445518,-0.805,0.477
853,251773.23480939865,-0.335,1.013
854,252068.47817993164,-1.083,0.053
855,252363.2233595848,-0.63,1.293
856,252657.50654649734,-0.895,0.649
857,252951.89962148666,-0.812,0.559
858,253247.12227153778,-0.512,0.636
859,253544.71482133865,-0.022,0.218
860,253839.58804130554,-0.223,0.524
861,254133.771982193,-0.05,0.113
862,254428.178078413,-0.7,1.068
863,254722.55641508102,-0.39,0.516
864,255017.3807888031,-0.123,0.957
865,255314.72010684013,-0.422,0.333
866,255609.8264374733,0.1,0.216
867,255904.07831716537,0.078,0.281
