,time,reward_mean,reward_std
109,37970.650000572205,283.0,23.917
110,38317.73074221611,290.5,20.421
111,38657.75400543213,295.0,77.434
112,38994.51901888847,66.592,49.193
113,39340.580557107925,293.0,19.218
114,39687.81984615326,346.5,58.249
115,40024.20929336548,316.25,28.987
116,40356.65286278725,211.695,108.072
117,40697.42783498764,213.752,95.011
118,41033.58548402786,345.0,47.624
119,41384.04124331474,327.5,54.739
120,41733.39357256889,329.0,54.056
121,42083.76754426956,328.75,53.798
122,42432.73799443245,330.0,55.209
123,42777.59634685516,331.25,20.549
124,43090.86715197563,334.5,62.233
125,43398.44445562363,340.5,57.21
126,43730.82296156883,226.265,102.233
127,44070.28677177429,134.617,55.384
128,44407.35022997856,153.025,125.862
129,44743.85643148422,245.858,70.501
130,45076.37265396118,246.0,80.944
131,45407.97369933128,277.9,25.745
132,45739.6936814785,145.5,69.175
133,46084.010174036026,307.492,189.878
134,46424.77617144585,392.0,92.17
135,46761.67316174507,215.305,190.037
136,47096.06589794159,274.803,310.224
137,47446.02373456955,321.125,254.266
138,47792.101635456085,273.682,70.684
139,48132.87657165527,230.512,172.01
140,48472.37117791176,167.757,55.04
141,48814.782302856445,304.0,162.481
142,49144.03737568855,388.5,116.073
143,49478.87147140503,356.5,115.901
144,49813.12867259979,349.787,190.614
145,50154.25149226189,387.0,258.325
146,50502.149732112885,452.75,126.516
147,50851.04855155945,450.75,125.173
148,51199.07815480232,451.0,125.387
149,51544.60192155838,463.5,105.797
150,51890.26387524605,437.0,155.825
151,52241.39326906204,456.0,120.698
152,52589.600959062576,275.5,22.113
153,52934.66042804718,354.0,32.125
154,53282.78645038605,354.0,32.125
155,53629.73363518715,354.0,32.125
156,53976.71359086037,354.0,32.125
157,54327.23846888542,354.0,32.125
158,54671.78898501396,353.25,32.572
